日期,班次,工序,产线设备,工单号,卡号,料号,计划数,产量,检验数,合格数,不良数
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,19,UK561M200N300AP4APR,1179,1179,1179,1179,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,20,UK561M200N300AP4APR,1171,1171,1171,1171,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,21,UK561M200N300AP4APR,1183,1183,1183,1183,0
2026-09-02T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,22,UK561M200N300AP4APR,1181,1181,1181,1181,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,23,UK561M200N300AP4APR,1175,1175,1175,1175,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,24,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,25,UK561M200N300AP4APR,1201,1201,1201,1201,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,26,UK561M200N300AP4APR,1196,1196,1196,1196,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,27,UK561M200N300AP4APR,1204,1204,1204,1204,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,28,UK561M200N300AP4APR,1200,1200,1200,1200,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,29,UK561M200N300AP4APR,1203,1203,1203,1203,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,30,UK561M200N300AP4APR,1203,1203,1203,1203,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,31,UK561M200N300AP4APR,1206,1206,1206,1206,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,32,UK561M200N300AP4APR,1202,1202,1202,1202,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,33,UK561M200N300AP4APR,1209,1209,1209,1209,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,34,UK561M200N300AP4APR,1185,1185,1185,1185,0
2026-09-02T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,35,UK561M200N300AP4APR,1199,1199,1199,1199,0
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,36,UK561M200N300AP4APR,1187,1187,1187,1187,0
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,37,UK561M200N300AP4APR,1207,1207,1207,1207,0
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,38,UK561M200N300AP4APR,1440,1440,1440,1440,0
2026-09-03T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,39,UK561M200N300AP4APR,1440,1440,1440,1440,0
2026-09-03T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,42,UK561M200N300AP4APR,1177,1177,1177,1177,0
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000383,43,UK561M200N300AP4APR,1181,1181,1181,1181,0
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,1,UK561M200N300AP4APR,1198,1198,1198,1198,0
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,2,UK561M200N300AP4APR,1197,1195,1197,1195,2
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,3,UK561M200N300AP4APR,1204,1199,1204,1199,5
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,4,UK561M200N300AP4APR,1161,1154,1161,1154,7
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,5,UK561M200N300AP4APR,1148,1140,1148,1140,8
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,6,UK561M200N300AP4APR,1168,1160,1168,1160,8
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,7,UK561M200N300AP4APR,1167,1152,1167,1152,15
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,8,UK561M200N300AP4APR,1195,1191,1195,1191,4
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,9,UK561M200N300AP4APR,1155,1154,1155,1154,1
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,10,UK561M200N300AP4APR,1191,1183,1191,1183,8
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,11,UK561M200N300AP4APR,1192,1187,1192,1187,5
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,12,UK561M200N300AP4APR,1170,1158,1170,1158,12
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,13,UK561M200N300AP4APR,1187,1173,1187,1173,14
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,14,UK561M200N300AP4APR,1182,1175,1182,1175,7
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,15,UK561M200N300AP4APR,1189,1183,1189,1183,6
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,16,UK561M200N300AP4APR,1184,1167,1184,1167,17
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,17,UK561M200N300AP4APR,1184,1174,1184,1174,10
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,18,UK561M200N300AP4APR,1197,1181,1197,1181,16
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,19,UK561M200N300AP4APR,1179,1167,1179,1167,12
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,20,UK561M200N300AP4APR,1171,1170,1171,1170,1
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,21,UK561M200N300AP4APR,1183,1175,1183,1175,8
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,22,UK561M200N300AP4APR,1181,1166,1181,1166,15
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,23,UK561M200N300AP4APR,1175,1169,1175,1169,6
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,24,UK561M200N300AP4APR,1200,1194,1200,1194,6
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,25,UK561M200N300AP4APR,1201,1187,1201,1187,14
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,26,UK561M200N300AP4APR,1196,1184,1196,1184,12
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,27,UK561M200N300AP4APR,1204,1194,1204,1194,10
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,28,UK561M200N300AP4APR,1200,1179,1200,1179,21
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,29,UK561M200N300AP4APR,1203,1198,1203,1198,5
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,30,UK561M200N300AP4APR,1203,1199,1203,1199,4
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,31,UK561M200N300AP4APR,1206,1183,1206,1183,23
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,32,UK561M200N300AP4APR,1202,1185,1202,1185,17
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,33,UK561M200N300AP4APR,1209,1198,1209,1198,11
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,34,UK561M200N300AP4APR,1185,1176,1185,1176,9
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,35,UK561M200N300AP4APR,1199,1193,1199,1193,6
2026-09-04T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,36,UK561M200N300AP4APR,1187,1174,1187,1174,13
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,37,UK561M200N300AP4APR,1207,1204,1207,1204,3
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,38,UK561M200N300AP4APR,1440,1425,1440,1425,15
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,39,UK561M200N300AP4APR,1440,1437,1440,1437,3
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0008,SF313-2608000383,42,UK561M200N300AP4APR,1184,1173,1184,1173,11
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,43,UK561M200N300AP4APR,1180,1176,1180,1176,4
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,1,UK561M200N300AP4APR,1200,1189,1189,1189,0
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,2,UK561M200N300AP4APR,1200,1428,1428,1428,0
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,3,UK561M200N300AP4APR,1200,1256,1256,1256,0
2026-08-29T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,4,UK561M200N300AP4APR,1200,1190,1190,1190,0
2026-08-29T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,5,UK561M200N300AP4APR,1200,1199,1199,1199,0
2026-08-29T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,6,UK561M200N300AP4APR,1200,1199,1199,1199,0
2026-08-29T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,7,UK561M200N300AP4APR,1200,1193,1193,1193,0
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,8,UK561M200N300AP4APR,1200,1191,1191,1191,0
2026-08-29T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,9,UK561M200N300AP4APR,1200,1183,1183,1183,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,10,UK561M200N300AP4APR,1200,1192,1192,1192,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,11,UK561M200N300AP4APR,1200,1197,1197,1197,0
2026-08-30T00:00:00,B,3161 制造六处釘卷,6DD092,SF313-2608000384,12,UK561M200N300AP4APR,1200,1194,1194,1194,0
2026-08-30T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,13,UK561M200N300AP4APR,1200,1216,1216,1216,0
2026-08-31T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,14,UK561M200N300AP4APR,1200,1204,1204,1204,0
2026-08-31T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,15,UK561M200N300AP4APR,1200,1243,1243,1243,0
2026-08-31T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,16,UK561M200N300AP4APR,1200,1202,1202,1202,0
2026-08-31T00:00:00,A,3161 制造六处釘卷,6DD092,SF313-2608000384,17,UK561M200N300AP4APR,1200,1227,1227,1227,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,1,UK561M200N300AP4APR,1189,1189,1189,1189,0
2026-08-30T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,2,UK561M200N300AP4APR,1428,1428,1428,1428,0
2026-08-30T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,3,UK561M200N300AP4APR,1256,1256,1256,1256,0
2026-08-31T00:00:00,A,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,4,UK561M200N300AP4APR,1190,1190,1190,1190,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,5,UK561M200N300AP4APR,1199,1199,1199,1199,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,6,UK561M200N300AP4APR,1199,1199,1199,1199,0
2026-08-31T00:00:00,B,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,7,UK561M200N300AP4APR,1193,1193,1193,1193,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,8,UK561M200N300AP4APR,1191,1191,1191,1191,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,9,UK561M200N300AP4APR,1183,1183,1183,1183,0
2026-08-31T00:00:00,B,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,10,UK561M200N300AP4APR,1192,1192,1192,1192,0
2026-08-31T00:00:00,B,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,11,UK561M200N300AP4APR,1197,1197,1197,1197,0
2026-08-31T00:00:00,B,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,12,UK561M200N300AP4APR,1194,1194,1194,1194,0
2026-09-01T00:00:00,A,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,13,UK561M200N300AP4APR,1216,1216,1216,1216,0
2026-09-04T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,14,UK561M200N300AP4APR,1204,1204,1204,1204,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,15,UK561M200N300AP4APR,1243,1243,1243,1243,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,16,UK561M200N300AP4APR,1202,1202,1202,1202,0
2026-09-01T00:00:00,B,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,17,UK561M200N300AP4APR,1227,1227,1227,1227,0
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,1,UK561M200N300AP4APR,1189,1181,1189,1181,8
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000384,2,UK561M200N300AP4APR,1428,1393,1428,1393,35
2026-08-31T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,3,UK561M200N300AP4APR,1256,1251,1256,1251,5
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,4,UK561M200N300AP4APR,1190,1183,1190,1183,7
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,5,UK561M200N300AP4APR,1199,1187,1199,1187,12
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,6,UK561M200N300AP4APR,1199,1185,1199,1185,14
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000384,7,UK561M200N300AP4APR,1193,1187,1193,1187,6
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000384,8,UK561M200N300AP4APR,1191,1171,1191,1171,20
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,9,UK561M200N300AP4APR,1183,1181,1183,1181,2
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,10,UK561M200N300AP4APR,1192,1166,1192,1166,26
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000384,11,UK561M200N300AP4APR,1197,1171,1197,1171,26
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,12,UK561M200N300AP4APR,1194,1185,1194,1185,9
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,13,UK561M200N300AP4APR,1216,1208,1216,1208,8
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,15,UK561M200N300AP4APR,1243,1228,1243,1228,15
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000384,16,UK561M200N300AP4APR,1208,1193,1208,1193,9
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,17,UK561M200N300AP4APR,1229,1220,1229,1220,7
